1	1048.0000000000123
2	2161.099999999924
3	1053.1000000000304
4	812.0000000000174
5	969.8000000000297
6	1364.1000000000454
7	1060.9000000000372
8	1167.500000000044
9	1037.9000000000233
10	683.1000000000203
11	630.7000000000124
12	558.9000000000005
13	652.0000000000126
14	522.3000000000006
15	937.9000000000266
16	1033.6000000000274
17	1306.5000000000584
18	670.7000000000186
19	391.8999999999979
20	1162.1000000000545
21	1417.1000000000288
22	423.4999999999977
23	488.0999999999969
24	1396.5000000000753
25	711.900000000012
26	564.5000000000067
27	1401.000000000015
28	1594.8000000000968
29	756.0000000000264
30	535.9999999999984
31	556.4999999999998
32	1115.4000000000028
33	384.0999999999989
34	1068.000000000029
35	594.7000000000112
36	424.0999999999986
37	1012.6000000000314
38	410.1999999999979
39	422.5999999999989
40	406.89999999999867
41	570.600000000006
42	3354.2999999999097
43	930.1000000000081
44	972.0000000000116
45	494.7999999999979
46	617.0000000000122
47	514.3999999999996
48	451.8999999999987
49	550.599999999999
50	471.59999999999906
