1	292.50000000000216
5	210.60000000000275
6	320.2000000000011
7	180.80000000000217
9	283.9000000000034
10	226.90000000000262
13	434.39999999999606
14	606.1999999999798
17	201.50000000000196
18	494.5999999999921
19	390.29999999999825
20	192.80000000000192
22	26.999999999999968
23	241.40000000000316
24	229.20000000000246
25	262.00000000000364
26	141.80000000000106
28	214.9000000000027
30	160.7000000000017
32	297.40000000000265
33	182.5000000000021
34	303.60000000000196
40	513.4999999999957
41	319.9000000000039
42	334.7000000000024
43	604.0999999999887
44	626.9999999999807
45	289.6000000000033
46	433.0999999999995
47	507.99999999999653
48	428.3000000000005
49	308.6000000000018
50	223.30000000000203
52	524.799999999995
60	341.7000000000019
61	331.9000000000008
62	264.4000000000031
63	247.50000000000273
66	243.80000000000263
67	506.999999999995
68	193.7000000000021
69	248.30000000000283
70	404.7999999999964
71	346.7000000000024
72	279.40000000000236
73	407.60000000000247
75	862.7999999999623
76	140.20000000000093
77	349.2000000000017
78	214.0000000000022
79	352.70000000000164
81	340.1000000000012
83	379.89999999999793
84	248.6000000000029
88	215.00000000000227
90	361.8999999999978
94	215.40000000000225
100	117.0000000000002
101	189.00000000000264
102	323.300000000002
103	431.2999999999979
104	304.50000000000307
105	433.79999999999814
106	364.9000000000011
107	274.70000000000243
108	233.80000000000257
109	398.6
110	342.7000000000014
111	151.3000000000011
112	139.4000000000004
113	360.90000000000384
114	383.3000000000018
115	410.99999999999943
120	269.30000000000246
121	239.60000000000295
122	135.00000000000034
123	74.79999999999977
