1	548.0999999999849
5	412.89999999999867
6	712.8999999999714
7	335.30000000000035
9	601.5999999999771
10	478.99999999999335
13	865.5999999999626
14	1142.2999999999583
17	409.2999999999964
18	928.6999999999579
19	808.6999999999683
20	406.39999999999617
22	48.29999999999988
23	511.39999999999384
24	457.2999999999945
25	520.9999999999945
26	331.5000000000011
28	439.59999999999746
30	412.09999999999684
32	493.09999999999684
33	436.19999999999607
34	542.0999999999904
40	895.5999999999583
41	761.5999999999567
42	624.9999999999812
43	1166.0999999999674
44	967.499999999949
45	496.999999999995
46	823.9999999999632
47	981.4999999999587
48	832.0999999999624
49	521.4999999999927
50	420.5999999999973
52	1003.099999999955
60	655.6999999999734
61	717.199999999972
62	616.4999999999774
63	548.7999999999902
66	480.3999999999937
67	1095.599999999968
68	389.6
69	525.5999999999926
70	842.299999999966
71	745.7999999999665
72	553.1999999999916
73	968.6999999999531
75	1801.7000000000512
76	285.0000000000031
77	824.0999999999648
78	442.69999999999334
79	803.6999999999636
81	687.7999999999703
83	854.9999999999644
84	472.09999999999275
88	501.69999999999334
90	747.0999999999709
94	440.69999999999584
100	203.30000000000285
101	350.70000000000124
102	760.7999999999715
103	865.3999999999659
104	697.6999999999734
105	831.7999999999689
106	749.0999999999731
107	592.7999999999861
108	564.8999999999904
109	884.4999999999621
110	791.1999999999676
111	349.1000000000014
112	340.80000000000103
113	890.7999999999594
114	799.0999999999667
115	801.2999999999668
120	709.8999999999679
121	249.7000000000028
122	349.3000000000018
123	142.80000000000047	
